global_cluster1_ccf1_oni,global_cluster1_ccf1_npo,global_cluster1_ccf2_oni,global_cluster1_ccf2_pdo,global_cluster1_ccf2_npgo,global_cluster1_ccf3_nao,global_cluster2_ccf1_nao,global_cluster2_ccf2_oni,global_cluster2_ccf2_nao,global_cluster2_ccf3_oni,global_cluster2_ccf3_nao,global_cluster2_ccf3_iod,global_cluster2_ccf3_npgo,global_cluster3_ccf1_oni,global_cluster3_ccf1_nao,global_cluster3_ccf1_pdo,global_cluster3_ccf1_iod,global_cluster3_ccf1_npgo,global_cluster3_ccf1_npo,global_cluster3_ccf2_oni,global_cluster3_ccf2_nao,global_cluster3_ccf2_iod,global_cluster3_ccf2_npgo,global_cluster3_ccf2_npo,global_cluster3_ccf3_pdo,global_cluster3_ccf3_npo,global_cluster4_ccf1_oni,global_cluster4_ccf1_pdo,global_cluster4_ccf1_iod,global_cluster4_ccf1_npgo,global_cluster4_ccf2_nao,global_cluster4_ccf3_nao,global_cluster4_ccf3_iod,global_cluster4_ccf3_npo,global_cluster5_ccf1_oni,global_cluster5_ccf1_nao,global_cluster5_ccf1_pdo,global_cluster5_ccf1_npgo,global_cluster5_ccf1_npo,global_cluster5_ccf2_oni,global_cluster5_ccf2_iod,global_cluster5_ccf2_npgo,global_cluster5_ccf3_oni,global_cluster5_ccf3_iod,global_cluster6_ccf1_oni,global_cluster6_ccf1_pdo,global_cluster6_ccf1_iod,global_cluster6_ccf1_npgo,global_cluster6_ccf1_npo,global_cluster6_ccf2_oni,global_cluster6_ccf3_pdo,global_cluster6_ccf3_npgo,global_cluster7_ccf1_oni,global_cluster7_ccf1_nao,global_cluster7_ccf1_pdo,global_cluster7_ccf2_oni,global_cluster7_ccf2_pdo,global_cluster7_ccf2_npo,global_cluster7_ccf3_oni,global_cluster7_ccf3_pdo,global_cluster7_ccf3_iod,global_cluster7_ccf3_npgo,global_cluster7_ccf3_npo,global_cluster8_ccf1_oni,global_cluster8_ccf1_nao,global_cluster8_ccf1_iod,global_cluster8_ccf1_npgo,global_cluster8_ccf1_npo,global_cluster8_ccf2_npo,global_cluster8_ccf3_oni,global_cluster8_ccf3_pdo,global_cluster8_ccf3_iod,global_cluster8_ccf3_npgo,global_cluster9_ccf1_iod,global_cluster9_ccf2_nao,global_cluster9_ccf3_oni,global_cluster9_ccf3_nao,global_cluster9_ccf3_npgo,global_cluster9_ccf3_npo,global_cluster10_ccf1_oni,global_cluster10_ccf1_nao,global_cluster10_ccf1_pdo,global_cluster10_ccf1_iod,global_cluster10_ccf1_npgo,global_cluster10_ccf2_nao,global_cluster10_ccf2_npgo,global_cluster10_ccf2_npo,global_cluster10_ccf3_iod,global_cluster11_ccf1_oni,global_cluster11_ccf1_npgo,global_cluster11_ccf1_npo,global_cluster11_ccf3_oni,global_cluster11_ccf3_iod,global_cluster11_ccf3_npgo,global_cluster12_ccf1_oni,global_cluster12_ccf1_nao,global_cluster12_ccf1_pdo,global_cluster12_ccf1_npgo,global_cluster12_ccf1_npo,global_cluster12_ccf2_nao,global_cluster12_ccf3_oni,global_cluster12_ccf3_nao,global_cluster12_ccf3_npgo,global_cluster12_ccf3_npo,global_cluster13_ccf1_oni,global_cluster13_ccf2_oni,global_cluster13_ccf2_nao,global_cluster13_ccf2_pdo,global_cluster13_ccf2_npgo,global_cluster13_ccf3_oni,global_cluster13_ccf3_iod,global_cluster14_ccf1_nao,global_cluster14_ccf1_iod,global_cluster14_ccf1_npgo,global_cluster14_ccf2_oni,global_cluster14_ccf2_pdo,global_cluster14_ccf2_npgo,global_cluster14_ccf2_npo,global_cluster14_ccf3_oni,global_cluster14_ccf3_nao,global_cluster14_ccf3_npgo
-0.0809329415748334,-0.121443193350885,-0.00809886665459497,-0.189525055957754,0.0267355336509573,-0.27905689582341,0.171097638797095,-0.013233362256973,-0.120907259704997,-0.078043417783591,0.0170193817667798,0.062760771278969,0.0988062831702877,-0.130658220394613,-0.0665393239086936,0.0615151293935652,-0.070441579282124,0.0769340605893579,-0.150897252812309,0.091065121881741,-0.0848200393352656,0.196880775031346,-0.13592360560738,0.111851539736221,-0.0291279527865879,0.0307354077561698,0.0642334955630296,0.0533592774352765,-0.05899212540272,0.0453009284328769,0.0534525463505027,0.162371383292884,0.327520919254832,0.00392790722033736,-0.15028248707776,0.193890310133932,0.0234017300236658,-0.0088203056282883,-0.0399909473827577,-0.140843004740359,-0.165280068385169,0.107230695733079,0.0089948633084751,-0.204106033409208,-0.0431475256157055,0.0909538679915506,-0.250668405108853,0.213673251166589,-0.115835510191074,-0.115931173557077,0.245474510947508,-0.23807207498584,-0.0596922726540272,-0.0201120428977029,0.0455488419851916,0.0410303753585981,0.0822435451032814,-0.139285979222674,0.203611947263403,0.225691315555106,-0.0448366318524043,0.0289174300557343,-0.21704226536078,-0.013518825221855,-0.0341244305866825,-0.0376479171783403,-0.121771175558641,-0.081527808735221,0.0143388221576257,0.0243808409263617,0.0253546098206106,0.286153525538412,-0.174410163331009,0.177195384237665,-0.0679477083770852,-0.110678566295089,0.0394888877957225,0.116269585323629,0.0409192790208075,-0.133798858558775,-0.0255551645849621,-0.0339048914275802,-0.274985617988198,0.0161756864631994,0.0901676142798392,0.0946029737865741,0.0500291253297271,0.23589800030975,-0.0978207333776093,0.175743419468815,-0.110795426530677,0.0310203297487372,0.144402215741707,-0.056370425534185,0.00846582391321732,-0.030292669772866,0.124713674623563,0.121126391790562,-0.317752477387637,-0.235169723134786,0.136247735094956,0.123303777515014,-0.159645395489564,0.0115079535265553,0.152477500194312,-0.105443329300019,-0.110065051277962,-0.0379742392088948,-0.0265204852733149,0.154878882895178,-0.0194077712194922,0.0542951506571135,-0.256721501039737,0.0792617848175709,-0.147288872943355,-0.153000362008778,0.00243907937507391,0.124162225589974,-0.0274812903794976,0.191633552144411,0.201697289897389
-0.00379993419949354,0.0416306289829716,-0.308626256424418,-0.156143671827147,-0.0478043663305348,0.179359789402778,0.0131382341132372,0.0239758822084632,0.205186375697937,-0.136282351794126,-0.0367421175969323,0.0537678755611093,0.0751819143774437,0.0829550277852022,-0.0437393252566864,-0.0333428640073049,0.162685975784244,0.0243012542264472,-3.08934805335837e-05,-0.0105904432487372,-0.0277885219367218,0.0677367398829121,-0.10964637124909,-0.0936459560514054,-0.00326500207799871,0.00398507841546943,-0.106040043942898,0.000204323946936774,-0.278098621372314,0.103339035760696,-0.038542072345164,0.0616771056614518,-0.0626586423557014,0.133822869943469,0.00970211270252452,-0.194846542731022,0.154295733940497,-0.0438786141958443,-0.24466173288269,-0.0488008002442231,-0.148215779999666,0.117297266969503,-0.243582181855166,-0.0475759518351588,0.12426673792932,0.150649945569409,-0.0275221703554068,0.160851031545072,-0.0458786202046775,-0.0709089534976868,0.0163822504956504,-0.143960760474574,-0.0111626966313343,-0.0487963974494538,-0.0698272356491712,0.0041353488320822,-0.0105602471604812,-0.0251352771732591,0.166701513004124,0.161779173303184,0.0438785446450603,-0.0903850655706531,-0.159355291949593,0.0222797057052537,-0.0384946598573589,-0.0336755928117992,-0.0858771360811157,-0.020091746220687,0.0241052297929809,-0.199136654766876,-0.150873867551241,0.141602874369413,-0.0611979598437709,0.117097341978853,-0.13385100838004,-0.202148139761951,0.155060614050395,0.177566673408197,0.0508440705367303,0.148803310259694,-0.0315991704580818,0.0420786814839482,-0.0120902819060589,0.0137742106023439,-0.0783126439483923,0.265903115388871,0.0320459512757372,0.140230965069695,0.076545677617991,0.111022411828271,0.0465150163363979,0.0996343475425372,0.100001602149581,-0.303018565787997,0.100024515527261,-0.0450948405086493,-0.0919765137383618,-0.0103425272194453,0.039517096842401,0.104520898979488,-0.0417791716159862,0.0781658614235154,0.042734026911162,-0.0344522109390501,-0.0335772363263773,0.160952129742921,-0.0938775607143603,0.138906184520777,-0.221671315688057,-0.117018521019654,-0.0515866276736838,0.0538043363385036,-0.0538196910857357,0.00872994911764487,-0.0826513918063704,-0.0507029093985211,-0.0344359345112398,-0.0379848140428508,-0.0240993696753796,0.114398114812752,0.309101557161638
-0.145534968082416,0.0203843151919462,-0.0371276882751456,-0.0814810434603634,-0.134514052159242,-0.24299396267624,0.262828880177801,-0.0072732470465267,0.130616024901048,0.187243264750325,-0.0605138291974322,0.0367618978286505,-0.162391374419458,0.0472458385947289,0.12077291981881,-0.133638883692879,0.116641360694469,-0.0476493165539927,0.0680732283467324,0.0392717995149909,0.0493127194243516,-0.0519492860578679,-0.235353463042422,0.0897081304916989,0.110730839374299,-0.0871636030748915,-0.0554429245177401,-0.00873689473917446,-0.0556245095287467,0.0335141757593306,-0.0651669064564768,0.126733101468495,-0.0413329985126817,-0.0554696364801436,0.298439444262158,0.168388995997163,0.192933628412762,-0.02349010108408,-0.022614647310301,-0.0523279762877022,0.0161166677568499,0.0799638218609733,-0.183638048086235,0.0286076028195138,-0.0504565961499362,0.0693517098543649,-0.18934317636857,0.162255584867737,-0.0484923848937767,0.172460861601415,-0.00322996717193135,-0.072095296634942,0.125881280859608,-0.0414303590371947,-0.228727108881485,-0.0823983354129296,-0.236873877369546,0.298109887158642,-0.205823227923236,-0.0665761662365323,-0.00490658086335086,-0.046032036679225,0.082981111349965,0.216860555749207,0.102666875318639,0.0367681636855687,-0.038579658468923,0.0218281262641948,0.0488245876250398,-0.0997190186203383,-0.0228420306731648,0.206325487857083,-0.0124139366125227,0.134577712822418,-0.000247493180663087,-0.0667271152765461,0.0384127001651873,0.139672993395133,-0.0879570762297755,0.151419335957468,0.0455812770430758,-0.0429991361669953,-0.0186945233677033,0.180352833090006,0.0634291010581285,0.302913582750333,-0.0458386639752688,0.0600651785078497,0.0598054264690658,0.00147294351383452,0.100302255156698,0.0120121288669705,-0.160668705109937,-0.358873719083576,-0.145311177509071,0.142045767505453,-0.0285562757041,-0.0847903853225122,0.183807665874383,-0.116390301444436,0.111061521471934,-0.0017629571270438,0.0584776030176105,-0.149116413100495,-0.256787152336751,0.1424489692671,-0.0109977245291259,0.185120913999258,-0.337596786252288,0.0143383015758529,-0.103419041732627,-0.0751424235361792,-0.0287674673961871,-0.0382715902092951,0.293852141220768,0.167632005804569,-0.154992553435302,-0.00596221028901832,0.00104562256020339,-0.136042300901216,0.218612755413161
-0.113525248169921,0.166470899914646,0.0805645873702316,0.095054350295799,-0.227462236321757,-0.144157342028246,0.155872817396414,0.0500120490781626,0.0127425740820966,-0.131789790976598,0.0803420680506669,-0.0376524483412021,-0.20608526020923,-0.205692763143948,0.154989849440071,-0.110160007015158,-0.00210067415088146,-0.0832247090874159,0.236810859895604,-0.127816485408525,0.113754727315252,-0.0305764685186298,-0.11818965084648,0.128341562392027,0.200899622382152,-0.211469087013293,0.131057834763632,0.0445850413605566,0.0141331165617965,0.161279811062272,-0.0627939235700044,0.023422988414424,0.0450128489432743,0.021088466238383,-0.0583129049531344,-0.0439030264004781,-0.0700096046208445,0.0620297225498081,-0.0118333390937141,-0.0044365675532858,0.0258620624527362,0.121125743545937,0.134190536550358,0.0654446641222081,0.0460278386494365,-0.0669927398760493,-0.0477787845421448,0.155500511940483,-0.0823430836986676,0.073721330975446,0.0212557445502357,0.00109410166737093,-0.219937726888649,-0.080598332587406,-0.251477349594224,-0.0381935594969885,0.0858735825656548,0.0309764772844114,-0.121693182946468,-0.11880379280024,0.136212903721891,0.0102159126104174,0.235067546975037,-0.00120922351712132,0.0721668016480921,-0.121720939842627,0.00172411955814404,0.0994157583869268,-0.151991906678082,0.0426996929448721,0.098172593783115,0.0995298950552166,-0.119507752419045,-0.00688320532071852,-0.0721541286506778,0.0177568628058162,-0.149060191754354,-0.0724637948669895,-0.222458139621844,-0.0298616627713399,-0.112032342169184,-0.0666154296934456,0.0165177331074815,0.272505026319545,-0.361690720511269,0.229538752603956,-0.283236997745732,0.0745632173984339,-0.360195146813647,-0.00755020646959536,0.263488047603082,0.0513338715704776,-0.104648545776857,-0.118526717831534,-0.19069371293955,0.0194637286215636,0.114204590188613,-0.0659799646435295,-0.128242722205413,0.230590662013579,0.200010381193932,0.377373475065459,-0.104695977251394,0.238100454954504,-0.141291176445535,-0.00277881864662262,0.188440788478509,0.17423189091007,-0.4010262672842,0.260538289928153,0.0939520011949966,0.128638070441003,-0.142182840947975,-0.0349210114579103,0.0395807374873341,0.205054322187964,-0.237095496608763,-0.00626737892974133,-0.0759060167009557,-0.160804112529546,0.251652361877976
-0.0982314661439627,-0.000614259773399181,0.0301753788347134,0.115135429171311,-0.186676768096762,-0.052030996716761,-0.0063879259176333,0.244546396563838,-0.0593786164019928,-0.13611489845005,0.0214430365414206,-0.0634736030361366,-0.107482408514987,-0.282616261281372,0.146863573450548,0.0259131476279299,-0.109036432901493,-0.0556204467456826,-0.0539149661547752,0.140665563482534,-0.0919775187689533,-0.0139156375969044,-0.0839008071607103,-0.328959302163674,0.157372571716517,-0.0660731264601079,0.0378970840390455,-0.048984810632298,0.155936321919581,0.264111392380451,-0.0432384095807008,0.239682119327144,0.0311455264348707,0.0977930998761044,-0.27016535179988,0.270222801519063,-0.223536037277351,0.189558924332486,0.213075227962636,-0.0773373565035003,0.144647688861591,0.0928576319146569,0.219657438629638,0.123465949795089,-0.0859963426580187,-0.208063520140932,0.0307360138141062,0.138942455185586,0.149004219521956,-0.124903258573563,0.00396842250751697,0.0769740528098242,-0.36873232110315,0.121126904451678,-0.233708976326693,0.119250067919981,0.294062582241199,-0.160939233755554,-0.124805451321965,0.111019013611659,-0.27361154801297,0.039421773548077,-0.124096294623763,-0.24758087425133,0.263373687657267,-0.0944554299320017,0.358560151859485,0.0518284207136931,0.242920069113495,0.242341441733912,0.252459864477816,0.0335296585423471,-0.214164107638873,-0.00822471139264436,0.0104842984763641,0.241033816656761,-0.165724821047045,-0.268474497504154,0.00553707891979241,-0.341888875038247,0.139631869099406,-0.291656234061933,-0.0695786750409908,0.437167897738594,-0.0652109479617757,-0.0193071552912054,0.118156439293892,0.13366260273046,-0.364600085660732,0.0659013435748084,-0.0197623774389535,0.157904823159106,0.102217315008983,0.0445956457222402,0.310443146742928,0.1132046605766,0.349624859092909,-0.1800959135794,-0.212322113945279,-0.152850723591757,-0.167537301989152,-0.0940607960541542,0.015820439269973,-0.100923520165541,0.142774303077023,0.208502104258876,-0.0627259060152937,0.231263957488712,-0.256482002199756,-0.204749946297479,-0.140679525230959,-0.314072409690726,-0.0934216020553739,0.0234208694898567,0.0204262337476055,0.144372279873874,-0.143500210897709,-0.0569802545947406,-0.331693655526361,0.0421727164633723,0.139393853133161
0.0312024580470231,0.0584252309058713,0.154275849125021,0.290168925717655,-0.0107224339501481,-0.0117417594736501,-0.153013198439548,-0.0683998742459523,0.284448144265392,0.435954390494622,0.159997884540764,0.241800018635553,-0.264717586643755,0.443487819710585,-0.261268639792096,0.344856632654216,-0.0566990277663422,-0.177221645764895,-0.362989190322496,0.465587874390989,0.311943420274207,0.351685107556243,-0.103768985962246,-0.0128506085943505,-0.0353064757601006,-0.00702535832864793,-0.369961526926942,-0.311044826381476,-0.0784922896002814,0.261718826436115,-0.0607642800849275,-0.10992282718162,0.0288550508140866,-0.0795274486890986,-0.167941402517972,-0.245900392174286,-0.102919957023172,0.243689297442487,-0.0819521560572923,-0.241624282078975,-0.157078136174059,0.0667062434814807,-0.0427430036390394,0.263298973608878,-0.45585244491431,-0.419447920373509,-0.0701588308449825,0.149438177263141,0.308728111918874,0.0500780248655659,-0.126225704299493,0.0535389684926493,0.204002458424614,-0.513681553936589,0.0995204399319111,0.365323441113762,0.192052866091231,-0.0164929989940107,0.233202312804083,0.318636207031701,-0.0534278317914597,-0.031395147677054,-0.158490974525901,-0.00617490324975178,-0.317216202268268,0.14516710002359,0.314890629919026,-0.346423508910061,0.144970778657141,0.286769661527298,0.251279046322382,0.0442186088183193,-0.217815088636522,-0.0881442868457813,-0.204459754657702,-0.0979922102069784,0.314453327375187,-0.277251906647578,0.391261612788231,-0.299996391613406,-0.408094181440655,-0.255568087180819,0.033688307277873,0.342960898144847,-0.272277407743855,0.0384632302351478,-0.040586877967304,0.0811166168457341,0.252731884554899,-0.0569023900854069,-0.0882116474713827,0.265541914566357,0.00573703828458288,0.0816375964582359,0.277453916485119,-0.0650785015225677,0.295415672492572,-0.214800670847343,-0.047845482924734,0.360264227439373,-0.05188741089357,-0.0377181353292934,0.0514823050710351,-0.266521591634415,0.105662899722393,0.128860477304446,0.367125275228918,0.160048253798286,-0.181092905638106,-0.198465145900586,-0.237804392717427,0.115177720435307,0.00929072387437165,0.00468554544847806,0.138608287765622,0.186683243564213,0.0427940122371936,-0.0454353615535879,-0.0702396570998665,-0.300685268530851,0.171627247074206
0.0410178213537944,0.339571489332472,0.175478463429406,0.199519980077734,-0.00783531328693152,-0.027566450145295,0.0347751374250638,-0.259378089473979,0.140789123740928,0.0962288309801348,0.0482366224697103,-0.0266136349587065,-0.245222676313114,0.598566486400009,0.0766865874591365,0.284230040880049,0.174875502667082,-0.268755254535677,0.0515211945079037,-0.163139469854726,0.102715365649538,-0.190655386166847,0.0914100471012134,0.0641785426433713,0.151689822246355,-0.254950760697828,-0.213773888232257,-0.163711635778232,0.0863497868211067,0.0525052726663372,0.110542413372996,-0.0139957426518135,-0.0246168261150084,0.126999313816469,0.116409445753921,-0.106333452003157,0.0202841604228533,-0.0239048416639576,0.0327378571548673,0.09133365772035,0.137324950944633,-0.0299799769874153,-0.11291016046803,-0.100813904216557,-0.151610583421794,-0.230427965577994,0.0905477894451978,0.0794187424284009,-0.0385014923984064,0.260105595642693,-0.0360641476035823,-0.061156688197455,0.343549538882585,-0.0677256137541067,0.170953139686925,0.0325815942340771,0.0168510615911611,-0.0125813245233752,0.275114234008599,0.148734774575593,0.0497547026241161,-0.126152703472436,-0.0936436785551779,0.176751823963383,-0.0762117782411994,0.0806404026670456,-0.0172929041416938,0.119712506945348,0.0499640448285143,0.0168124815573875,0.0947972181132949,-0.168833466100776,-0.170884979440753,-0.0806102412844334,-0.259977459463309,-0.359256520370207,-0.0985648600172683,-0.0170710877926932,-0.0506503783545814,0.12686306393928,0.0592824097729522,0.0198018242467883,0.0855645310252537,0.0139294347641431,0.00972615589033525,0.0165439917319295,0.0741275581783775,-0.0368801973053672,0.224258377163212,-0.112823680741561,0.0346037076319108,-2.37113171557183e-05,-0.110291324678407,0.054533495850224,0.08574065311983,0.11889878725652,0.261729470607629,-0.231446422669158,-0.180617591881805,-0.250456704236742,0.253804822672463,-0.0533862167042794,0.0886826974279543,-0.103639212728231,-0.0483807957659716,0.0976820008701871,0.155835207891325,0.163338024690795,-0.112636340069284,0.078822186499969,0.0968257901771297,-0.0851969241106548,0.012406657262896,-0.0168966695054403,0.0866429124348972,0.261004717699569,0.131493870842244,-0.466697830231227,0.0402643560117726,-0.00809261850742984,-0.0415874816655366
-0.160938088271909,0.143673078751413,0.0893996720225532,-0.0857148466383622,0.109590911154922,0.0245368141310648,0.0726849716505828,0.0733570534857562,-0.0653546891227233,-0.007613553500079,0.0988402120315071,-0.126927150958974,-0.0916145219557843,-0.287729413840715,0.00567218841535313,0.0414400611393153,-0.250916937561969,0.00255905387412743,-0.0199452974656182,-0.166840772790739,0.0906751034600487,-0.153244577086992,0.156491345745525,-0.0232554866387059,0.293128684421447,-0.122787831291145,0.0800572352432458,0.00231492390217556,0.0744515290215579,-0.045360725271327,-0.101055343019561,-0.115650254330311,-0.144316727719911,-0.0677987188109918,-0.098046264533628,-0.0768884886710578,-0.168953155456321,-0.0496868111483234,0.135974104753345,0.0563499775488811,0.104896744574114,-0.131512846635379,-0.00581931841854945,0.0771421410252036,0.035041880511127,-0.0490298742429672,0.211413591153652,-0.0248750802825935,0.112507592546482,-0.125903286418561,-0.0377057551580483,0.113467854399292,-0.269469471744619,-0.0326606233273661,-0.116585926682364,0.00991037934698432,0.0955132138738102,-0.203008086637771,0.0240389182561937,0.0446789940167979,-0.142143720084046,-0.273090810523436,0.140327655784226,-0.226566023874018,-0.119104331612012,-0.239797233347169,0.063574147110281,-0.10124523115213,0.204944578981156,0.0201321464447959,0.0417379580432155,-0.145306086676202,-0.0299959212480537,0.151370688391313,-0.0170945727448994,0.270435267676637,0.234855039760904,-0.0888176725054959,0.015988024592391,-0.0597601801299106,-0.207558755745,0.0319803079517109,-0.0194715535755566,-0.00449296583578128,-0.0110394080446402,-0.0417877964215191,0.129520385374694,0.210084083635952,-0.18546947041326,-0.030193462541512,0.0409977788441434,-0.173116733430518,-0.135610931248912,0.154993808033644,-0.0250459415997551,0.152599826787517,0.0635550897038141,-0.139499590427141,0.0991025154781468,0.189136498206329,0.017971425818858,-0.0161688925641727,0.0224119451686922,-0.0802853183577638,0.0405513830756698,0.0734488644366625,0.230056324968332,0.0490746699322563,-0.0195643249938424,0.00712407401400488,0.0653544677748534,0.0822220885856319,0.0742386432799238,0.00853104163957493,0.0997623774673956,0.102186838936471,0.119810904344821,-0.0186434827246405,0.0218630569466827,-0.209983186896285,-0.123377595036394
-0.0388090790772506,0.00286726282106375,-0.0958392455766925,-0.0629211852329398,0.297903862194043,-0.14344914083343,0.0239800876046193,0.119862899449901,0.177608203489089,0.112153853616448,0.0340177720783929,-0.149849199552051,-0.110723738676691,-0.128354206680999,-0.0736317857292897,0.0198881604118012,-0.129411781359727,0.118637151732195,-0.0687623763314215,-0.0954768417523047,-0.073559449319561,-0.217150363632714,0.184656339728854,-0.0305572025716424,0.171888069817729,-0.0816923050981201,0.128106570252429,0.0988516902682865,0.144035878396482,-0.199823312743687,0.241601579997239,-0.0355879450228958,-0.0711088306232355,-0.015669000447623,-0.073329361268209,-0.163076332728355,-0.0651003181768249,-0.133001079151459,0.00393724304482697,0.111415387143855,0.115127331376097,-0.272833040215492,0.047658897608419,0.0720564317860255,0.0385428055118981,-0.0346991401711797,0.119216983423255,-0.0477373441950179,-0.0412561158219965,-0.145497521531128,-0.0264772194992263,0.123355000843488,-0.125130972179891,-0.102084898321877,-0.0330004563175398,-0.143071135097174,-0.0154788338425797,-0.0438119051263708,-0.244357340009179,-0.14567917777905,-0.144466270648861,0.0977062179072772,0.142354287141819,-0.0667260960115956,-0.22324500168648,-0.193720233601542,0.0268596568873596,-0.116784343741974,-0.129898394957844,-0.0815091313538365,-0.04104758548804,-0.131794779559844,0.172461106459177,-0.00186969854732758,-0.17148801267465,0.229884674436281,0.0094263918551034,-0.171604184292472,0.0155455554485208,0.00431095039106493,-0.106383542822274,0.0440341190158567,-0.0929696073101102,-0.110900335718888,-0.000204364571895509,-0.085950966107423,-0.045409070011936,-0.0351868823031585,-0.0185358267957539,-0.0935642496338574,-0.0600793109296383,-0.18756107271364,-0.0522169451494288,0.17921246920493,-0.0563405590380305,0.0899691555334516,-0.0553004400741517,0.0135315972365985,0.0910938781806953,-0.0514564748740895,-0.20173129134518,0.0655512472648242,0.248294151776027,-0.0354447906783254,0.12529469444408,0.120610577135054,0.0042451536287367,-0.0481218928537712,0.0829754490261452,-0.0133328897615222,-0.104000646268381,-0.228646986879853,0.0681520863807026,0.0286914991054717,-0.084658381965664,0.03082568847801,0.220330804599178,-0.138478966445894,-0.0493502887209151,-0.0798968442844233,-0.255185125951406
0.23328130336345,-0.0130719736566982,-0.0915554703914699,-0.0731610468769478,0.283041456051824,0.0296523049391849,-0.0201128376781009,-0.149059314317574,-0.00361087159494003,0.135835534484055,0.0582362047145301,-0.0878149919311911,-0.109957045108928,0.108090726479137,0.079075400959884,-0.0144503010163692,0.0912966469093455,0.0799194652607352,0.000518520124170562,0.147149724122428,0.0367271371046141,0.186613989489801,0.00935097317592425,-0.151433195880962,0.0977859523164364,-0.00986373363707499,0.0296086530555756,0.114293077191237,-0.0333660712545797,-0.16122797972857,0.0997306228615764,0.189645180241697,0.197013842896487,0.24589282662837,0.0440292383017793,0.0634883791174661,-0.2500240554203,-0.0606926640132336,0.359916964420895,0.117290021537485,-0.30750147156783,-0.176561159309246,0.27151841921213,0.240335031824467,0.11215842493018,0.00675803951620477,0.0240493929450089,-0.143989022902164,0.0899351905727747,0.0401675206498777,0.0945251601096709,0.0676465569200964,0.0965651738695603,0.0449317725797418,-0.0536379736540632,-0.0497971430534289,-0.100284975451021,0.0826350871959865,-0.230091319573435,-0.0826721928151347,-0.0816263637532261,0.157613368236526,-0.0725419717260505,0.156852338721069,0.140985132680082,0.205174578339893,-0.0302657906223523,0.233440792956468,0.232489302587876,0.0361698009393418,0.0503318348651547,0.0273988480676986,0.100719440990367,-0.272281465888268,-0.0334270804442482,0.0220205876198706,0.00165162961659886,-0.13724381650857,0.0434344956764352,0.0782263509543718,0.0485953504564351,-0.116307395271572,0.144193090237269,-0.0287900117356565,-0.145665261374112,-0.0553450635939652,0.0232395101359775,-0.0283244750395083,0.27668474646563,-0.338215853455418,0.0488820276078441,-0.105532673879857,0.250497684643822,0.148862333714656,-0.003259176132361,0.375207220650712,-0.00743644292271765,0.0277984547597295,-0.00999342830046671,-0.0501772645708336,-0.0936028577406404,-0.10419700672346,0.142141593137882,-0.00111529507349325,-0.101080741509248,-0.0558398094155742,0.0723212957681982,-0.0751701583860998,0.0935884978020742,-0.154453190966831,-0.0942446395031588,-0.107644643722047,0.191732932758311,-0.118328738918204,-0.0403021563633899,-0.0858292655772858,0.21129102729992,-0.101953690336023,0.0194465906889297,-0.0060985305911543,-0.161528675360326
0.0683206584489833,-0.0627034846893569,-0.139871783425265,-0.286489249964424,0.240155826225211,0.0382423570954859,0.0276261656420212,0.0338357362233626,-0.076613015871619,-0.117117117228934,0.253003996872368,-0.0192142590163572,0.130240876546228,0.00702811411735807,0.0885792620371974,-0.0247904160019483,0.0400434146097904,0.0441721565650749,-0.0846429568333241,-0.0283951344430105,-0.0358872416523222,0.0193640207565384,0.0550318003404421,0.0622292706193225,-0.0209594947779818,-0.0408665643957501,0.190996145509247,0.229942836518201,0.00397803092540727,-0.220895917944629,0.200745295497965,-0.0702111295472934,-0.0838148516684388,-0.0244365440048356,-0.101218790393857,-0.0487761960203297,-0.104784145635255,-0.0013738837422255,0.0569880618196391,0.233463387136528,-0.0443005703124823,-0.172198767044396,-0.21465719276905,-0.146246473788853,-0.00328562000301664,0.0920473552442548,-0.0632520880113987,-0.286566703547964,0.0671449517845058,0.100690101383374,0.00288651239557036,-0.0116583764358262,0.0541486218998722,-0.0122636416969496,-0.0360196522988232,-0.182801698961612,-0.227457410528422,0.0384616875963055,0.209262207570422,0.135167620744208,0.0740487901601462,0.143715896917154,-0.151695470149638,-0.116486555100439,-0.0682624701350475,-0.0782290383791126,-0.0659811108120785,0.0349806443373527,0.0266697286669515,-0.0942732496619685,-0.0863542822387819,-0.106526607423492,0.278144150744779,-0.110361059225511,0.117868815156155,-0.158636729502511,-0.0175649216746755,0.0625972508043557,0.0718355964833562,-0.161081956397532,-0.0673353510720921,-0.0794969265279462,-0.0103166886349917,-0.106992833716509,-0.0472926970815421,0.0438544666298328,0.00989809072143868,0.0718843187879889,0.0113818354746776,-0.151121286300219,0.147600043553749,-0.0907220181729656,0.354050818777562,0.168029904241795,0.0430663964875875,-0.0625032241069454,-3.5901303500336e-05,0.0559057586158517,0.0387663475193965,-0.0783920807768456,-0.0622942818581092,0.0742989553789375,-0.0698571901312308,0.0721864503477684,0.0690303978441726,-0.235202910884256,-0.101448215439612,-0.0364073640840911,0.108334680170697,-0.022587363373679,0.0133262988038152,-0.0911176593711788,-0.171799389825022,-0.234989092505666,-0.24802760689968,-0.275479472790719,0.236753659208676,0.156129524963128,0.108402693644074,0.161356175082046,-0.155708066850596
