,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72
global35,0.73001,0.09156,0.06875,0.02792,0.01643,0.00938,0.00737,0.00616,0.00557,0.00408,0.00304,0.00284,0.00253,0.00216,0.00197,0.00166,0.00146,0.00139,0.00129,0.00092,0.00088,0.00083,0.00077,0.00072,7e-04,0.00065,6e-04,5e-04,5e-04,0.00048,0.00043,4e-04,0.00037,0.00034,0.00033,3e-04,0.00029,0.00027,0.00026,0.00025,0.00025,0.00023,0.00022,0.00021,2e-04,0.00018,0.00016,0.00016,0.00015,0.00014,0.00013,0.00012,0.00012,0.00011,0.00011,0.00011,1e-04,1e-04,9e-05,8e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,3e-05,0
global36,0.78742,0.09819,0.05162,0.0194,0.00865,0.00745,0.00621,0.00342,0.00232,0.00187,0.00168,0.0014,0.00104,0.00082,0.00071,7e-04,0.00061,0.00052,0.00048,0.00041,0.00039,0.00036,0.00033,0.00029,0.00029,0.00026,0.00022,2e-04,0.00019,0.00018,0.00016,0.00014,0.00014,0.00013,0.00012,0.00012,0.00011,0.00011,1e-04,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0
global37,0.73611,0.08298,0.07053,0.01976,0.01817,0.01201,0.00902,0.00643,0.00564,0.00467,0.00379,0.00321,0.00249,0.00212,0.00189,0.00183,0.0015,0.00134,0.00115,0.00109,0.00101,0.00086,0.00074,0.00072,0.00069,0.00065,0.00063,6e-04,0.00056,0.00046,0.00045,0.00043,0.00041,0.00038,0.00037,0.00035,0.00033,0.00029,0.00028,0.00027,0.00026,0.00025,0.00024,0.00022,0.00021,0.00021,0.00019,0.00018,0.00017,0.00016,0.00015,0.00013,0.00013,0.00012,0.00012,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,5e-05,4e-05,4e-05,4e-05,3e-05,3e-05,0
global38,0.66851,0.08187,0.04954,0.03333,0.0209,0.01772,0.01438,0.01288,0.01238,0.00932,0.00836,0.00669,0.00524,0.00505,0.00441,0.00368,0.00334,0.00308,0.00285,0.00272,0.00236,0.00226,0.00208,0.00174,0.00166,0.00152,0.00138,0.00135,0.00127,0.00117,0.00112,0.00102,0.00093,0.00089,0.00086,0.00077,0.00073,0.00069,0.00066,6e-04,0.00057,0.00054,0.00051,0.00048,0.00047,0.00043,0.00041,4e-04,0.00038,0.00036,0.00033,0.00032,0.00031,0.00029,0.00028,0.00026,0.00023,0.00023,0.00022,2e-04,0.00019,0.00017,0.00016,0.00015,0.00015,0.00014,0.00012,0.00012,0.00011,1e-04,9e-05,0
global39,0.55135,0.09543,0.09251,0.04703,0.02716,0.02558,0.02146,0.01606,0.01247,0.01067,0.00969,0.00736,0.00646,0.00635,0.00601,0.00518,0.00475,0.00388,0.00315,0.00302,0.00289,0.0027,0.00227,0.00214,0.00194,0.00185,0.00178,0.00162,0.00153,0.00149,0.00142,0.00136,0.00119,0.00115,0.0011,0.00106,0.00102,0.00095,9e-04,0.00089,0.00081,0.00076,0.00072,0.00068,0.00065,0.00063,0.00059,0.00059,0.00056,0.00052,5e-04,0.00047,0.00046,0.00044,0.00041,4e-04,0.00038,0.00036,0.00034,0.00033,0.00031,0.00029,0.00028,0.00026,0.00025,0.00024,0.00022,0.00021,2e-04,0.00017,0.00015,0
global40,0.65817,0.12587,0.05522,0.03808,0.03027,0.0147,0.0101,0.00924,0.00636,0.0057,0.00527,0.00389,0.00361,0.00293,0.00248,0.00213,0.0021,0.0019,0.0017,0.00168,0.0015,0.00132,0.00123,0.00099,0.00093,0.00089,0.00083,0.00076,0.00068,0.00064,0.00061,0.00056,0.00049,0.00044,0.00042,0.00041,0.00039,0.00038,0.00035,0.00034,0.00031,0.00029,0.00026,0.00024,0.00024,0.00022,0.00021,0.00021,0.00019,0.00018,0.00017,0.00016,0.00016,0.00014,0.00013,0.00012,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,0
global41,0.76804,0.10495,0.07025,0.0133,0.00977,0.00689,0.00405,0.00375,0.00251,0.00174,0.00159,0.00129,0.00124,0.00095,9e-04,0.00079,0.00062,0.00056,0.00054,5e-04,0.00043,0.00042,0.00035,0.00035,3e-04,0.00029,0.00026,0.00022,2e-04,0.00019,0.00018,0.00017,0.00016,0.00015,0.00015,0.00013,0.00012,0.00012,0.00011,1e-04,1e-04,9e-05,8e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,0
global42,0.79798,0.08435,0.06333,0.01589,0.00893,0.00482,0.0041,0.00297,0.00238,0.00166,0.00149,0.00141,0.00109,0.00105,8e-04,0.00069,0.00058,0.00049,0.00045,4e-04,0.00034,0.00033,0.00031,3e-04,3e-04,0.00027,0.00023,0.00021,2e-04,0.00018,0.00016,0.00015,0.00014,0.00013,0.00012,0.00012,0.00011,1e-04,1e-04,1e-04,9e-05,9e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0
global43,0.71572,0.10212,0.05282,0.03409,0.01777,0.0132,0.00969,0.00745,0.0049,0.00403,0.00382,0.00315,0.00297,0.00247,0.00216,0.00189,0.00182,0.00171,0.00144,0.00132,0.00131,0.00106,0.001,0.00088,0.00079,0.00077,0.00063,0.00057,0.00056,0.00054,0.00047,0.00043,0.00043,0.00038,0.00037,0.00034,0.00032,0.00031,0.00029,0.00029,0.00027,0.00025,0.00024,0.00022,2e-04,0.00019,0.00018,0.00016,0.00015,0.00015,0.00013,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,1e-04,9e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,0
global44,0.88282,0.06286,0.02926,0.00853,0.00355,0.00238,0.002,0.00126,0.00108,8e-04,0.00073,0.00067,0.00045,0.00037,0.00035,0.00031,0.00024,2e-04,0.00019,0.00019,0.00015,0.00013,0.00013,0.00012,1e-04,9e-05,9e-05,8e-05,7e-05,7e-05,6e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,0,0,0,0,0
global45,0.69671,0.09409,0.04997,0.04063,0.02281,0.01599,0.01016,0.00907,0.00748,0.00551,0.00464,0.00446,0.00387,0.00327,0.00303,0.00247,0.00216,0.00173,0.00164,0.00155,0.00137,0.00115,0.00113,0.00104,0.00096,0.00091,0.00081,0.00076,0.00067,0.00063,0.00061,0.00056,0.00054,0.00053,0.00048,0.00046,0.00042,4e-04,0.00037,0.00034,0.00032,3e-04,0.00027,0.00026,0.00025,0.00024,0.00022,0.00021,2e-04,0.00019,0.00018,0.00016,0.00015,0.00014,0.00014,0.00014,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,8e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,5e-05,4e-05,0
global46,0.80991,0.09192,0.04351,0.01546,0.00673,0.00643,0.00415,0.00323,0.00241,0.00209,0.00149,0.00131,0.00104,9e-04,0.00082,0.00077,0.00068,0.00065,0.00052,0.00047,0.00043,0.00039,0.00036,0.00034,0.00031,0.00027,0.00026,0.00024,2e-04,2e-04,0.00018,0.00015,0.00015,0.00014,0.00013,0.00011,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0
global47,0.77411,0.10948,0.06237,0.01755,0.00731,0.00463,0.00404,0.00334,0.00229,0.00154,0.00145,0.00132,0.00107,0.00091,0.00082,7e-04,0.00058,0.00056,0.00048,0.00043,0.00036,0.00034,0.00031,3e-04,0.00026,0.00024,0.00023,0.00019,0.00018,0.00018,0.00017,0.00015,0.00014,0.00014,0.00012,0.00011,0.00011,1e-04,1e-04,9e-05,8e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,0,0
global48,0.77707,0.08275,0.04586,0.02821,0.01355,0.01031,0.00786,0.00659,0.00476,0.00318,0.00233,0.00203,0.00172,0.00131,0.00114,0.00096,0.00087,0.00081,0.00076,0.00068,0.00058,0.00052,0.00044,0.00041,4e-04,0.00038,0.00036,0.00032,0.00027,0.00026,0.00023,0.00022,2e-04,0.00018,0.00016,0.00016,0.00015,0.00014,0.00013,0.00013,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,0
global49,0.59169,0.12974,0.115,0.0225,0.0195,0.0156,0.01319,0.01003,0.00833,0.0064,0.00539,0.00474,0.00432,0.00384,0.00346,0.00331,0.00281,0.0026,0.00231,0.00219,0.00199,0.00188,0.00177,0.00167,0.00158,0.00152,0.00143,0.00128,0.00117,0.00113,0.00105,0.00096,0.00086,0.00082,0.00082,0.00077,0.00073,7e-04,0.00068,0.00066,0.00062,0.00059,0.00059,0.00053,0.00048,0.00046,0.00045,0.00043,4e-04,0.00039,0.00037,0.00033,0.00033,0.00032,3e-04,0.00028,0.00026,0.00025,0.00023,0.00023,0.00022,0.00021,0.00019,0.00019,0.00018,0.00017,0.00015,0.00014,0.00013,1e-04,5e-05,0
global50,0.77934,0.09171,0.04855,0.02032,0.01607,0.00607,0.00565,0.00398,0.00297,0.00259,0.00229,0.00191,0.00181,0.00168,0.0012,0.00111,0.00095,0.00083,0.00074,0.00068,0.00063,0.00057,0.00054,5e-04,0.00048,0.00045,0.00041,0.00036,0.00034,0.00034,3e-04,0.00028,0.00027,0.00025,0.00024,0.00023,0.00022,2e-04,2e-04,0.00018,0.00017,0.00016,0.00015,0.00014,0.00014,0.00014,0.00012,0.00011,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,8e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,2e-05,0
global51,0.64332,0.09828,0.06194,0.03225,0.02263,0.01913,0.01367,0.01086,0.00855,0.00756,0.00655,0.00576,0.00453,0.00398,0.00393,0.00363,0.0034,0.00312,0.00288,0.00268,0.00257,0.00247,0.00214,0.00201,0.00197,0.00173,0.00163,0.00151,0.0015,0.00143,0.00126,0.0012,0.00112,0.0011,0.00099,0.00092,0.00092,0.00085,0.00081,0.00079,0.00075,0.00072,0.00069,0.00065,0.00061,6e-04,0.00058,0.00056,0.00051,5e-04,0.00047,0.00044,0.00043,0.00042,0.00041,0.00038,0.00036,0.00034,0.00034,0.00032,0.00029,0.00028,0.00027,0.00025,0.00023,0.00022,0.00021,0.00021,0.00018,0.00011,7e-05,0
global52,0.6054,0.12493,0.05927,0.03957,0.03213,0.0201,0.01523,0.01096,0.00939,0.00904,0.0066,0.00653,0.00524,0.00469,0.00383,0.00363,0.00318,0.00301,0.00263,0.0024,0.00224,0.00223,0.0018,0.00167,0.00153,0.00151,0.00129,0.00119,0.00113,0.00105,0.001,0.00095,0.00089,0.00084,0.00077,0.00072,7e-04,0.00066,0.00065,0.00061,0.00056,0.00053,0.00052,0.00049,0.00045,0.00043,0.00041,0.00039,0.00038,0.00036,0.00034,0.00032,0.00031,0.00029,0.00028,0.00025,0.00024,0.00024,0.00022,0.00022,2e-04,0.00019,0.00019,0.00017,0.00016,0.00015,0.00013,0.00013,0.00013,1e-04,7e-05,0
global53,0.7968,0.07249,0.06549,0.01893,0.01146,0.00646,0.00551,0.00428,0.00361,0.00213,0.00156,0.00144,0.00106,0.00099,0.00084,0.00074,0.00065,0.00051,0.00046,4e-04,0.00037,0.00032,0.00026,0.00024,0.00021,2e-04,0.00017,0.00016,0.00015,0.00014,0.00013,0.00012,0.00012,0.00011,0.00011,1e-04,9e-05,9e-05,8e-05,7e-05,6e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0
global54,0.47825,0.15477,0.07611,0.04777,0.04357,0.02657,0.01914,0.01428,0.01192,0.01112,0.01007,0.00843,0.00695,0.0063,0.00609,0.00534,0.00497,0.00421,0.00385,0.00371,0.00347,0.00308,0.00293,0.00284,0.00276,0.00254,0.00225,0.00217,0.00198,0.00181,0.00174,0.00166,0.00158,0.00147,0.00143,0.00135,0.00132,0.00122,0.00114,0.00109,0.00103,0.00096,0.00092,9e-04,0.00085,0.00081,0.00076,0.00074,0.00069,0.00067,0.00063,0.00062,0.00059,0.00055,0.00053,0.00052,5e-04,0.00045,0.00044,0.00042,4e-04,0.00038,0.00037,0.00034,3e-04,0.00028,0.00027,0.00026,0.00024,2e-04,0.00014,0
global55,0.79555,0.09036,0.0452,0.02604,0.00906,0.00719,0.00439,0.00358,0.00274,0.00213,0.00162,0.00133,0.0013,0.00099,0.00087,0.00079,0.00073,0.00062,0.00057,0.00047,0.00044,0.00036,0.00031,0.00027,0.00026,0.00024,0.00022,2e-04,0.00018,0.00015,0.00014,0.00013,0.00012,0.00012,0.00011,9e-05,9e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0
global56,0.65201,0.10362,0.06709,0.05429,0.02564,0.01359,0.01003,0.00866,0.00712,0.00648,0.00542,0.0047,0.00328,0.0032,0.00271,0.00214,0.00202,0.00194,0.00184,0.0017,0.00138,0.00136,0.00122,0.00115,0.0011,0.00105,0.00096,0.00095,0.00084,0.00071,0.00071,0.00066,6e-04,0.00059,0.00056,0.00054,0.00052,0.00048,0.00044,0.00042,4e-04,0.00038,0.00036,0.00035,0.00033,0.00032,3e-04,0.00028,0.00026,0.00025,0.00023,0.00023,0.00022,0.00021,2e-04,0.00019,0.00017,0.00017,0.00017,0.00015,0.00015,0.00014,0.00013,0.00013,0.00012,1e-04,9e-05,9e-05,8e-05,7e-05,4e-05,0
global57,0.64676,0.12376,0.07485,0.03414,0.02573,0.01466,0.01175,0.00807,0.00743,0.00573,0.0049,0.00485,0.0034,0.00307,0.00284,0.00246,0.00229,0.0018,0.00174,0.00149,0.00137,0.00133,0.0012,0.00108,0.00098,9e-04,0.00082,0.00074,7e-04,0.00067,0.00056,0.00052,0.00046,0.00045,0.00043,0.00038,0.00037,0.00036,0.00034,0.00031,3e-04,0.00027,0.00026,0.00023,0.00022,0.00021,2e-04,0.00019,0.00018,0.00018,0.00017,0.00016,0.00016,0.00014,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,4e-05,0
global58,0.79447,0.10249,0.04785,0.01284,0.0088,0.00603,0.00513,0.0035,0.00289,0.00228,0.00181,0.00148,0.00124,0.00104,0.00087,0.00073,0.00063,0.00061,0.00048,0.00039,0.00037,0.00032,3e-04,0.00029,0.00027,0.00024,0.00021,0.00019,0.00016,0.00016,0.00014,0.00014,0.00013,0.00012,1e-04,1e-04,9e-05,8e-05,7e-05,7e-05,7e-05,7e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0
global59,0.61693,0.09819,0.0521,0.03684,0.02783,0.0234,0.01835,0.01217,0.00982,0.0088,0.00765,0.00757,0.00645,0.00537,0.00499,0.0045,0.00401,0.00379,0.00342,0.00325,0.00304,0.00251,0.00229,0.00227,0.00203,0.00191,0.00176,0.00165,0.00162,0.00149,0.00138,0.00128,0.00119,0.00116,0.00106,0.00104,0.001,0.00096,0.00092,0.00085,0.00082,8e-04,0.00075,0.00074,0.00069,0.00067,0.00061,0.00059,0.00054,0.00053,0.00049,0.00047,0.00045,0.00042,0.00041,0.00037,0.00036,0.00033,0.00032,0.00032,0.00029,0.00029,0.00027,0.00026,0.00023,0.00022,0.00021,2e-04,0.00018,0.00015,0.00014,0
global60,0.76415,0.0988,0.04554,0.0237,0.01247,0.01103,0.00699,0.00563,0.00412,0.00319,0.00298,0.00236,0.00186,0.00161,0.00138,0.00116,0.00101,0.00092,0.00087,0.00083,0.00069,0.00061,0.00056,0.00051,5e-04,0.00048,0.00046,4e-04,0.00035,0.00033,0.00031,0.00027,0.00026,0.00024,0.00023,0.00022,0.00021,2e-04,0.00019,0.00017,0.00016,0.00015,0.00015,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,0
global61,0.81853,0.09004,0.04573,0.01123,0.00908,0.00709,0.0031,0.00262,0.00216,0.00158,0.00109,0.00087,0.00073,6e-04,0.00052,0.00047,0.00042,4e-04,0.00036,0.00032,0.00029,0.00024,0.00022,0.00019,0.00016,0.00015,0.00014,0.00014,0.00011,0.00011,1e-04,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0
global62,0.82957,0.06884,0.05603,0.01527,0.00646,0.0049,0.00426,0.0026,0.00188,0.00127,0.00109,0.00097,0.00091,0.00075,0.00062,0.00052,4e-04,0.00032,0.00029,0.00028,0.00025,0.00024,0.00022,0.00019,0.00017,0.00015,0.00013,0.00012,0.00011,9e-05,9e-05,9e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,0,0
global63,0.70055,0.13028,0.05368,0.02891,0.016,0.01468,0.00909,0.00779,0.00571,0.00389,0.00319,0.0028,0.00231,0.00205,0.00176,0.0015,0.00137,0.00124,0.00108,0.00099,0.00091,0.00077,7e-04,0.00058,0.00057,0.00052,0.00048,0.00045,0.00042,0.00038,0.00035,0.00033,0.00029,0.00027,0.00027,0.00025,0.00024,0.00022,0.00021,0.00021,2e-04,0.00017,0.00016,0.00015,0.00014,0.00013,0.00013,0.00012,0.00011,0.00011,0.00011,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,0
global64,0.70079,0.10249,0.06569,0.04766,0.0164,0.01161,0.00886,0.00685,0.00549,0.0045,0.00403,0.00354,0.00256,0.0021,0.0018,0.00159,0.00117,0.00102,0.00101,0.00088,8e-04,7e-04,0.00064,6e-04,0.00054,0.00048,0.00044,0.00042,0.00039,0.00036,0.00035,0.00031,0.00026,0.00025,0.00023,0.00022,0.00021,2e-04,0.00019,0.00018,0.00016,0.00015,0.00013,0.00013,0.00012,0.00012,0.00011,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,0
global65,0.61752,0.16617,0.06522,0.0398,0.02537,0.01668,0.01151,0.00697,0.00671,0.00517,0.00396,0.00346,0.00312,0.00254,0.00225,0.00195,0.00179,0.0015,0.00136,0.00125,0.00111,0.00108,0.00098,0.00092,8e-04,0.00075,0.00071,0.00066,0.00056,0.00052,0.00049,0.00048,0.00046,0.00045,0.00036,0.00034,0.00033,3e-04,0.00028,0.00027,0.00025,0.00024,0.00022,0.00021,2e-04,0.00019,0.00018,0.00018,0.00017,0.00016,0.00015,0.00014,0.00013,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,0
global66,0.68022,0.12153,0.07126,0.03384,0.02413,0.01685,0.0094,0.00551,0.00496,0.0036,0.00297,0.00271,0.00228,0.00211,0.00179,0.00162,0.00124,0.00111,0.00103,0.00097,0.00081,0.00076,7e-04,0.00065,6e-04,0.00054,0.00046,0.00043,0.00041,4e-04,4e-04,0.00033,0.00031,3e-04,0.00026,0.00025,0.00023,0.00023,2e-04,0.00019,0.00018,0.00016,0.00016,0.00014,0.00013,0.00012,0.00011,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,2e-05,2e-05,0
global67,0.72283,0.10129,0.0869,0.01722,0.01624,0.00946,0.00666,0.00617,0.00504,0.004,0.00337,0.0024,0.00225,0.00187,0.00127,0.00112,0.00104,0.001,0.00096,0.00075,0.00066,0.00065,0.00057,5e-04,0.00044,0.00043,0.00035,0.00034,0.00031,0.00028,0.00026,0.00023,0.00022,2e-04,0.00019,0.00017,0.00016,0.00015,0.00013,0.00013,0.00012,0.00012,1e-04,1e-04,9e-05,9e-05,9e-05,8e-05,7e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0
global68,0.66608,0.12976,0.09461,0.02251,0.01926,0.00742,0.00681,0.00624,0.00543,0.00508,0.00398,0.00323,0.00312,0.00258,0.00213,0.00193,0.00183,0.00165,0.0013,0.00115,0.00105,0.00099,0.00087,0.00079,0.00073,0.00071,0.00064,0.00057,0.00053,0.00049,0.00045,0.00043,0.00039,0.00038,0.00036,0.00029,0.00028,0.00027,0.00026,0.00024,0.00023,0.00022,2e-04,0.00017,0.00017,0.00016,0.00016,0.00015,0.00014,0.00014,0.00013,0.00012,0.00011,1e-04,1e-04,9e-05,9e-05,8e-05,7e-05,7e-05,7e-05,6e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,3e-05,3e-05,2e-05,0
global69,0.77036,0.10685,0.04172,0.01693,0.01281,0.00995,0.00642,0.00528,0.00337,0.00314,0.00297,0.00223,0.00178,0.00152,0.00123,0.00114,0.00105,0.00097,0.00084,0.00077,0.00065,0.00064,0.00051,0.00051,0.00047,0.00043,4e-04,0.00037,0.00032,3e-04,0.00027,0.00026,0.00026,0.00024,0.00021,2e-04,0.00018,0.00017,0.00016,0.00015,0.00014,0.00014,0.00012,0.00012,1e-04,1e-04,1e-04,9e-05,8e-05,8e-05,8e-05,7e-05,7e-05,6e-05,6e-05,6e-05,5e-05,5e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,1e-05,0
global70,0.6853,0.13699,0.06046,0.03919,0.01571,0.01155,0.00869,0.00693,0.00412,0.00396,0.00297,0.0025,0.0023,0.0021,0.00184,0.00162,0.00134,0.00109,0.00105,0.00094,0.00084,7e-04,0.00064,0.00063,0.00057,0.00052,0.00047,0.00043,0.00035,0.00033,0.00029,0.00027,0.00026,0.00023,0.00022,2e-04,2e-04,0.00019,0.00017,0.00016,0.00015,0.00013,0.00012,0.00011,9e-05,9e-05,8e-05,8e-05,8e-05,7e-05,7e-05,7e-05,6e-05,5e-05,5e-05,4e-05,4e-05,4e-05,3e-05,3e-05,3e-05,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,1e-05,0
